customer_id,gender,age,total_orders,total_amount,payment_method,area,last_invoice_date,shopping_time,payment_status,cashier
CUST#8476,Male,51,19,3290,Wallet,Shyambazar,2023-01-01,Night,yes,S2648376
CUST#8477,Female,63,19,1807,Cash,Gariahat,2023-05-06,Night,yes,G9438377
CUST#8478,Male,41,8,1187,Wallet,Park Street,2023-10-13,Morning,yes,P7308378
CUST#8479,Female,59,28,3996,Debit Card,Gariahat,2023-09-19,Afternoon,yes,G5738379
CUST#8480,Male,43,6,2792,Debit Card,Behala,2023-09-10,Afternoon,yes,B2678380
CUST#8481,Male,36,16,3641,Wallet,Behala,2023-05-01,Evening,yes,B5738381
CUST#8482,Male,32,9,2696,Debit Card,Behala,2023-08-22,Evening,yes,B8988382
CUST#8483,Female,23,19,1524,UPI,Park Street,2023-03-12,Evening,yes,P5388383
CUST#8484,Female,36,7,817,Credit Card,Tollygunge,2023-10-16,Night,yes,T2418384
CUST#8485,Male,65,25,1851,Credit Card,Gariahat,2023-01-15,Morning,yes,G11158385
CUST#8486,Male,45,29,3331,Cash,Dum Dum,2023-01-26,Night,yes,D5868386
CUST#8487,Male,43,7,2913,Debit Card,Jadavpur,2023-08-13,Night,yes,J4188387
CUST#8488,Female,34,11,1619,Debit Card,Shyambazar,2023-01-10,Afternoon,yes,S8328388
CUST#8489,Female,63,23,1340,Cash,Behala,2023-02-22,Morning,yes,B4468389
CUST#8490,Female,54,28,3561,Wallet,Behala,2023-03-31,Afternoon,yes,B10328390
CUST#8491,Female,48,24,3032,Debit Card,Salt Lake,2023-07-02,Night,yes,S11558391
CUST#8492,Male,42,19,3016,Cash,Gariahat,2023-05-29,Night,yes,G10598392
CUST#8493,Female,33,26,1406,Debit Card,Behala,2023-04-20,Evening,yes,B2748393
CUST#8494,Male,56,28,4180,Credit Card,Gariahat,2023-09-04,Night,yes,G3668394
CUST#8495,Male,40,8,4126,Debit Card,Park Street,2023-01-27,Afternoon,yes,P11108395
CUST#8496,Male,43,20,4213,Wallet,Alipore,2023-10-05,Evening,yes,A8988396
CUST#8497,Male,19,26,3084,Debit Card,Salt Lake,2023-07-03,Afternoon,yes,S9508397
CUST#8498,Male,56,7,3618,Wallet,Behala,2023-03-05,Afternoon,yes,B5168398
CUST#8499,Male,40,8,802,Cash,Salt Lake,2023-04-04,Night,yes,S7188399
CUST#8500,Male,51,19,3312,Wallet,Gariahat,2023-09-03,Afternoon,yes,G11828400
CUST#8501,Male,38,25,1999,Cash,Ballygunge,2023-03-13,Night,yes,B1678401
CUST#8502,Male,29,29,1782,Debit Card,Salt Lake,2023-06-08,Afternoon,yes,S8288402
CUST#8503,Male,31,7,1114,Cash,Jadavpur,2023-09-27,Afternoon,yes,J11058403
CUST#8504,Male,44,14,3071,Wallet,Behala,2023-07-20,Evening,yes,B9768404
CUST#8505,Male,35,20,2668,Wallet,Tollygunge,2023-08-03,Evening,yes,T5208405
CUST#8506,Female,53,18,4176,Cash,Tollygunge,2023-07-22,Evening,yes,T8368406
CUST#8507,Female,33,21,977,UPI,Jadavpur,2023-01-06,Evening,yes,J7168407
CUST#8508,Male,49,25,2984,UPI,Tollygunge,2023-03-21,Afternoon,yes,T6878408
CUST#8509,Female,39,13,3268,Wallet,Park Street,2023-06-20,Morning,yes,P5888409
CUST#8510,Male,25,26,2126,UPI,Salt Lake,2023-03-01,Evening,yes,S4718410
CUST#8511,Male,28,8,1456,Wallet,Dum Dum,2023-03-10,Morning,yes,D7388411
CUST#8512,Female,45,14,3637,Wallet,Dum Dum,2023-04-12,Evening,yes,D8038412
CUST#8513,Male,60,29,2173,Cash,Tollygunge,2023-01-10,Evening,yes,T1928413
CUST#8514,Male,54,14,4281,Credit Card,Gariahat,2023-05-09,Morning,yes,G11768414
CUST#8515,Female,22,15,3564,Cash,Tollygunge,2023-03-29,Night,yes,T2778415
CUST#8516,Female,26,7,1339,Wallet,Salt Lake,2023-12-18,Afternoon,yes,S3478416
CUST#8517,Male,60,7,4339,Cash,Park Street,2023-06-29,Afternoon,yes,P6308417
CUST#8518,Male,27,16,4099,Debit Card,Dum Dum,2023-08-20,Night,yes,D7928418
CUST#8519,Female,63,19,1348,Wallet,Behala,2023-09-27,Afternoon,yes,B6818419
CUST#8520,Female,58,24,3034,Debit Card,Behala,2023-10-29,Night,yes,B9868420
CUST#8521,Male,34,21,2509,Debit Card,Salt Lake,2023-06-21,Night,yes,S7138421
CUST#8522,Female,20,25,1983,Wallet,Behala,2023-06-12,Morning,yes,B6838422
CUST#8523,Female,35,28,2610,Debit Card,Park Street,2023-10-18,Morning,yes,P9998423
CUST#8524,Female,44,17,1511,Credit Card,Dum Dum,2023-08-23,Morning,yes,D4538424
CUST#8525,Male,53,25,2298,Wallet,Dum Dum,2023-09-20,Night,yes,D7618425
CUST#8526,Female,21,23,2852,UPI,Gariahat,2023-06-04,Afternoon,yes,G8568426
CUST#8527,Male,23,21,2874,Cash,Alipore,2023-07-06,Night,yes,A7278427
CUST#8528,Female,29,7,3021,Cash,Gariahat,2023-05-17,Night,yes,G7248428
CUST#8529,Female,46,11,1809,Debit Card,Dum Dum,2023-11-07,Night,yes,D9848429
CUST#8530,Male,18,6,2035,Debit Card,Jadavpur,2023-03-21,Morning,yes,J3158430
CUST#8531,Female,53,11,2552,Wallet,Salt Lake,2023-03-02,Morning,yes,S6448431
CUST#8532,Male,38,28,2148,Debit Card,Salt Lake,2023-01-06,Morning,yes,S8378432
CUST#8533,Female,33,9,1813,Wallet,Gariahat,2023-11-28,Night,yes,G7978433
CUST#8534,Male,39,21,1295,Credit Card,Alipore,2023-10-14,Afternoon,yes,A7098434
CUST#8535,Male,26,29,1938,Cash,Salt Lake,2023-05-27,Evening,yes,S5848435
CUST#8536,Female,23,28,1042,Debit Card,Gariahat,2023-01-22,Evening,yes,G8628436
CUST#8537,Female,25,24,835,Cash,Jadavpur,2023-08-07,Evening,yes,J6888437
CUST#8538,Female,48,9,998,Cash,Ballygunge,2023-11-28,Afternoon,yes,B10518438
CUST#8539,Female,28,16,2178,UPI,Tollygunge,2023-08-19,Morning,yes,T4468439
CUST#8540,Male,37,16,3789,Wallet,Tollygunge,2023-08-16,Evening,yes,T5958440
CUST#8541,Male,20,22,1007,Wallet,Gariahat,2023-04-15,Morning,yes,G11628441
CUST#8542,Female,36,13,1155,Debit Card,Salt Lake,2023-07-22,Night,yes,S7338442
CUST#8543,Male,29,24,2425,Cash,Salt Lake,2023-11-22,Morning,yes,S3138443
CUST#8544,Female,19,9,4026,Credit Card,Park Street,2023-06-13,Morning,yes,P10378444
CUST#8545,Female,56,21,4027,Credit Card,Alipore,2023-10-21,Night,yes,A4468445
CUST#8546,Female,58,6,2322,UPI,Dum Dum,2023-12-01,Afternoon,yes,D9458446
CUST#8547,Female,41,17,2245,UPI,Park Street,2023-05-06,Night,yes,P8788447
CUST#8548,Male,21,17,2125,Wallet,Gariahat,2023-04-05,Morning,yes,G5788448
CUST#8549,Female,30,9,4110,UPI,Alipore,2023-05-06,Evening,yes,A8728449
CUST#8550,Male,32,16,3624,Cash,Park Street,2023-09-06,Afternoon,yes,P6418450
CUST#8551,Male,61,8,1772,Debit Card,Gariahat,2023-10-06,Morning,yes,G4788451
CUST#8552,Male,39,12,3027,UPI,Salt Lake,2023-07-09,Morning,yes,S7408452
CUST#8553,Male,64,13,1921,UPI,Gariahat,2023-01-11,Night,yes,G7118453
CUST#8554,Male,45,27,3588,Debit Card,Tollygunge,2023-08-19,Afternoon,yes,T3498454
CUST#8555,Male,59,6,1611,Credit Card,Shyambazar,2023-02-21,Night,yes,S2638455
CUST#8556,Male,34,9,2699,Wallet,Gariahat,2023-12-21,Night,yes,G11608456
CUST#8557,Female,26,10,1034,Cash,Behala,2023-05-29,Evening,yes,B1838457
CUST#8558,Male,23,14,4496,Cash,Jadavpur,2023-09-29,Afternoon,yes,J10418458
CUST#8559,Male,25,25,1593,Credit Card,Park Street,2023-02-15,Night,yes,P1618459
CUST#8560,Male,56,10,1349,Wallet,Tollygunge,2023-07-13,Night,yes,T1438460
CUST#8561,Male,49,22,2265,Cash,Tollygunge,2023-10-20,Evening,yes,T9288461
CUST#8562,Male,45,17,2712,Wallet,Salt Lake,2023-08-13,Morning,yes,S8708462
CUST#8563,Female,26,10,1459,Cash,Park Street,2023-10-24,Night,yes,P10888463
CUST#8564,Male,44,24,4275,Debit Card,Salt Lake,2023-10-22,Evening,yes,S10818464
CUST#8565,Male,62,22,874,Cash,Park Street,2023-01-09,Evening,yes,P7858465
CUST#8566,Female,52,7,4185,Cash,Gariahat,2023-10-15,Afternoon,yes,G8998466
CUST#8567,Male,46,17,1993,Debit Card,Alipore,2023-04-25,Evening,yes,A11208467
CUST#8568,Male,49,24,1642,UPI,Gariahat,2023-05-05,Evening,yes,G1348468
CUST#8569,Male,31,10,1506,Credit Card,Tollygunge,2023-02-01,Night,yes,T7098469
CUST#8570,Female,51,17,1778,UPI,Behala,2023-10-27,Evening,yes,B2998470
CUST#8571,Female,40,6,3577,UPI,Behala,2023-08-22,Morning,yes,B7618471
CUST#8572,Female,36,25,2725,Debit Card,Behala,2023-03-10,Night,yes,B2308472
CUST#8573,Male,33,14,3804,UPI,Gariahat,2023-01-07,Night,yes,G11188473
CUST#8574,Male,28,17,4116,Credit Card,Dum Dum,2023-07-28,Evening,yes,D9138474
CUST#8575,Female,46,12,4398,Wallet,Alipore,2023-03-01,Evening,yes,A4058475
CUST#8576,Male,62,22,4263,Cash,Dum Dum,2023-03-12,Morning,yes,D1608476
CUST#8577,Female,32,19,4284,Debit Card,Jadavpur,2023-04-19,Night,yes,J7378477
CUST#8578,Female,36,26,3471,Debit Card,Salt Lake,2023-05-14,Afternoon,yes,S1788478
CUST#8579,Female,54,14,1170,UPI,Alipore,2023-04-26,Afternoon,yes,A5718479
CUST#8580,Male,31,18,2964,Credit Card,Tollygunge,2023-05-27,Afternoon,yes,T7248480
CUST#8581,Female,53,27,4130,UPI,Park Street,2023-05-16,Morning,yes,P9848481
CUST#8582,Male,63,17,4104,UPI,Tollygunge,2023-09-06,Afternoon,yes,T1468482
CUST#8583,Male,55,15,2665,Cash,Salt Lake,2023-05-12,Morning,yes,S9888483
CUST#8584,Female,21,8,1113,Credit Card,Tollygunge,2023-04-13,Night,yes,T3928484
CUST#8585,Male,34,6,3719,Cash,Dum Dum,2023-06-26,Night,yes,D2488485
CUST#8586,Female,62,18,3719,Wallet,Dum Dum,2023-06-14,Night,yes,D4068486
CUST#8587,Female,54,9,3829,Wallet,Park Street,2023-12-07,Afternoon,yes,P3358487
CUST#8588,Female,63,25,4402,Credit Card,Behala,2023-07-23,Afternoon,yes,B9458488
CUST#8589,Female,37,7,3044,UPI,Jadavpur,2023-11-28,Night,yes,J4568489
CUST#8590,Male,52,16,1007,Credit Card,Salt Lake,2023-02-01,Afternoon,yes,S8228490
CUST#8591,Male,48,8,744,UPI,Salt Lake,2023-03-11,Night,yes,S3668491
CUST#8592,Male,53,20,3823,UPI,Salt Lake,2023-02-06,Morning,yes,S8248492
CUST#8593,Male,27,27,1346,Debit Card,Park Street,2023-11-10,Evening,yes,P2368493
CUST#8594,Male,35,27,4338,Wallet,Behala,2023-10-28,Morning,yes,B2898494
CUST#8595,Female,45,26,1067,UPI,Alipore,2023-09-24,Afternoon,yes,A10308495
CUST#8596,Male,48,8,3110,Debit Card,Park Street,2023-12-06,Afternoon,yes,P3788496
CUST#8597,Female,51,19,2889,Wallet,Dum Dum,2023-09-03,Afternoon,yes,D1938497
CUST#8598,Male,55,19,1372,Cash,Behala,2023-02-08,Morning,yes,B4598498
CUST#8599,Male,42,6,4006,Debit Card,Ballygunge,2023-12-08,Morning,yes,B3138499
CUST#8600,Male,19,16,4068,Wallet,Tollygunge,2023-06-22,Evening,yes,T10878500
CUST#8601,Female,63,26,4426,UPI,Dum Dum,2023-09-02,Morning,yes,D10758501
CUST#8602,Female,39,23,1262,Credit Card,Behala,2023-05-04,Night,yes,B6218502
CUST#8603,Male,38,17,3964,Debit Card,Tollygunge,2023-08-17,Night,yes,T8868503
CUST#8604,Male,27,10,1135,Wallet,Gariahat,2023-09-09,Night,yes,G6018504
CUST#8605,Male,50,20,1792,UPI,Salt Lake,2023-04-17,Morning,yes,S6938505
CUST#8606,Female,48,13,4172,UPI,Salt Lake,2023-01-12,Night,yes,S9688506
CUST#8607,Male,38,28,1390,Wallet,Gariahat,2023-01-16,Afternoon,yes,G4908507
CUST#8608,Male,25,28,2838,Credit Card,Salt Lake,2023-09-28,Morning,yes,S6868508
CUST#8609,Female,20,22,772,Cash,Gariahat,2023-06-30,Afternoon,yes,G9618509
CUST#8610,Female,51,9,971,Credit Card,Alipore,2023-10-08,Night,yes,A5498510
CUST#8611,Male,19,13,2123,Credit Card,Alipore,2023-07-26,Morning,yes,A1588511
CUST#8612,Male,41,8,2796,Cash,Salt Lake,2023-01-08,Evening,yes,S1138512
CUST#8613,Female,46,13,801,Debit Card,Behala,2023-01-09,Evening,yes,B5058513
CUST#8614,Male,22,8,2855,Credit Card,Gariahat,2023-08-14,Morning,yes,G2608514
CUST#8615,Female,36,9,2607,Credit Card,Salt Lake,2023-01-07,Evening,yes,S10628515
CUST#8616,Male,53,6,4497,Cash,Dum Dum,2023-03-18,Night,yes,D7078516
CUST#8617,Male,63,15,4350,UPI,Tollygunge,2023-08-08,Morning,yes,T7698517
CUST#8618,Female,29,6,3422,Wallet,Dum Dum,2023-07-28,Night,yes,D7338518
CUST#8619,Female,40,22,4287,Cash,Salt Lake,2023-08-21,Night,yes,S5988519
CUST#8620,Male,45,7,1839,Debit Card,Salt Lake,2023-05-02,Afternoon,yes,S5428520
CUST#8621,Female,59,14,2059,Cash,Tollygunge,2023-07-23,Evening,yes,T2088521
CUST#8622,Female,59,23,3107,Wallet,Gariahat,2023-11-18,Afternoon,yes,G8918522
CUST#8623,Male,57,16,3564,Cash,Behala,2023-11-20,Evening,yes,B5088523
CUST#8624,Male,34,22,3027,Wallet,Gariahat,2023-07-05,Morning,yes,G7068524
CUST#8625,Female,57,9,901,Credit Card,Behala,2023-12-10,Evening,yes,B4818525
CUST#8626,Male,47,10,2155,Debit Card,Ballygunge,2023-09-19,Afternoon,yes,B5508526
CUST#8627,Male,46,23,1739,Credit Card,Park Street,2023-12-02,Afternoon,yes,P1118527
CUST#8628,Female,20,19,2651,UPI,Behala,2023-02-09,Evening,yes,B6058528
CUST#8629,Female,61,24,4390,Debit Card,Gariahat,2023-12-02,Evening,yes,G7188529
CUST#8630,Female,31,28,3800,Credit Card,Salt Lake,2023-01-26,Evening,yes,S7508530
CUST#8631,Female,44,10,3738,Debit Card,Behala,2023-04-24,Afternoon,yes,B1338531
CUST#8632,Female,48,7,4135,Debit Card,Dum Dum,2023-04-17,Night,yes,D11028532
CUST#8633,Female,56,11,3966,Credit Card,Ballygunge,2023-09-22,Morning,yes,B9438533
CUST#8634,Male,18,15,3259,Cash,Gariahat,2023-11-04,Night,yes,G3048534
CUST#8635,Male,25,26,1715,Wallet,Salt Lake,2023-10-21,Afternoon,yes,S8028535
CUST#8636,Female,32,12,4510,Cash,Gariahat,2023-07-25,Evening,yes,G3178536
CUST#8637,Male,56,26,3632,Credit Card,Tollygunge,2023-02-01,Night,yes,T11038537
CUST#8638,Male,56,11,891,Debit Card,Shyambazar,2023-08-18,Evening,yes,S8618538
CUST#8639,Female,37,23,4368,Credit Card,Gariahat,2023-07-08,Morning,yes,G9048539
CUST#8640,Female,30,22,1178,Debit Card,Behala,2023-09-11,Afternoon,yes,B9598540
CUST#8641,Female,40,8,2562,Cash,Dum Dum,2023-05-07,Night,yes,D10068541
CUST#8642,Female,22,20,4426,Credit Card,Park Street,2023-11-14,Afternoon,yes,P11018542
CUST#8643,Male,39,26,2584,Debit Card,Park Street,2023-05-04,Night,yes,P8978543
CUST#8644,Female,55,20,1693,Debit Card,Behala,2023-11-29,Night,yes,B10728544
CUST#8645,Male,19,26,2178,Credit Card,Tollygunge,2023-10-02,Night,yes,T2768545
CUST#8646,Male,59,15,2039,UPI,Gariahat,2023-05-31,Afternoon,yes,G2128546
CUST#8647,Male,48,14,1751,Debit Card,Behala,2023-11-02,Morning,yes,B3258547
CUST#8648,Female,20,23,4251,UPI,Tollygunge,2023-05-21,Afternoon,yes,T9518548
CUST#8649,Male,61,16,1294,Credit Card,Park Street,2023-01-04,Morning,yes,P11128549
CUST#8650,Female,35,25,2971,Cash,Tollygunge,2023-06-18,Night,yes,T8058550
CUST#8651,Female,49,21,2352,Wallet,Behala,2023-11-28,Night,yes,B1988551
CUST#8652,Female,30,15,3290,Wallet,Tollygunge,2023-01-08,Morning,yes,T6278552
CUST#8653,Male,42,29,2405,Wallet,Salt Lake,2023-05-29,Evening,yes,S6588553
CUST#8654,Male,24,27,2299,Credit Card,Jadavpur,2023-05-16,Night,yes,J1388554
CUST#8655,Female,55,7,2421,Cash,Park Street,2023-08-24,Morning,yes,P6018555
CUST#8656,Male,18,12,3933,Wallet,Tollygunge,2023-04-09,Evening,yes,T8268556
CUST#8657,Female,25,9,1347,UPI,Behala,2023-07-27,Night,yes,B6358557
CUST#8658,Female,47,22,2844,Wallet,Ballygunge,2023-08-10,Night,yes,B11078558
CUST#8659,Male,41,9,2490,Wallet,Tollygunge,2023-01-14,Morning,yes,T10198559
CUST#8660,Male,22,23,742,Debit Card,Behala,2023-11-30,Afternoon,yes,B8278560
CUST#8661,Male,45,7,1907,Credit Card,Shyambazar,2023-03-30,Evening,yes,S1848561
CUST#8662,Male,42,29,2721,Cash,Dum Dum,2023-11-11,Evening,yes,D7248562
CUST#8663,Female,36,19,3461,Debit Card,Gariahat,2023-09-08,Night,yes,G3408563
CUST#8664,Male,64,17,1660,Debit Card,Gariahat,2023-05-19,Morning,yes,G6328564
CUST#8665,Male,60,6,2182,Wallet,Salt Lake,2023-05-27,Night,yes,S5688565
CUST#8666,Male,65,29,3128,Wallet,Gariahat,2023-03-21,Morning,yes,G6518566
CUST#8667,Female,46,10,4547,Credit Card,Park Street,2023-08-18,Afternoon,yes,P9748567
CUST#8668,Male,29,9,4073,UPI,Gariahat,2023-06-14,Afternoon,yes,G3448568
CUST#8669,Male,38,6,1688,Credit Card,Dum Dum,2023-03-08,Night,yes,D7468569
CUST#8670,Female,65,22,1085,Cash,Tollygunge,2023-11-08,Night,yes,T2818570
CUST#8671,Female,28,15,1209,Wallet,Alipore,2023-01-02,Evening,yes,A1508571
CUST#8672,Female,33,19,1664,Cash,Salt Lake,2023-10-20,Evening,yes,S10278572
CUST#8673,Female,56,19,1023,Credit Card,Salt Lake,2023-12-16,Evening,yes,S5408573
CUST#8674,Female,52,26,1398,UPI,Jadavpur,2023-01-19,Morning,yes,J7228574
CUST#8675,Male,37,23,1881,Cash,Tollygunge,2023-01-25,Morning,yes,T4828575
CUST#8676,Male,64,14,3807,Credit Card,Behala,2023-08-10,Night,yes,B6398576
CUST#8677,Male,31,25,1059,Wallet,Shyambazar,2023-01-16,Night,yes,S3448577
CUST#8678,Male,57,26,3986,UPI,Tollygunge,2023-01-03,Evening,yes,T5658578
CUST#8679,Female,19,12,4254,UPI,Jadavpur,2023-09-18,Morning,yes,J3728579
CUST#8680,Male,38,6,2381,Wallet,Gariahat,2023-01-03,Evening,yes,G4678580
CUST#8681,Male,45,7,2764,Credit Card,Salt Lake,2023-10-23,Night,yes,S11788581
CUST#8682,Female,52,14,4032,Wallet,Behala,2023-02-12,Afternoon,yes,B11558582
CUST#8683,Male,37,10,4290,Wallet,Gariahat,2023-01-12,Evening,yes,G1008583
CUST#8684,Female,19,21,4479,UPI,Salt Lake,2023-05-27,Afternoon,yes,S1608584
CUST#8685,Female,26,8,3855,Cash,Salt Lake,2023-02-25,Night,yes,S8658585
CUST#8686,Female,64,9,2918,Debit Card,Dum Dum,2023-08-23,Evening,yes,D9608586
CUST#8687,Female,29,16,4526,Wallet,Ballygunge,2023-07-15,Night,yes,B11258587
CUST#8688,Female,29,10,3201,UPI,Dum Dum,2023-04-04,Night,yes,D4158588
CUST#8689,Female,26,13,3925,Debit Card,Park Street,2023-02-25,Evening,yes,P2558589
CUST#8690,Male,25,22,1970,UPI,Gariahat,2023-06-29,Afternoon,yes,G4248590
CUST#8691,Male,46,23,3779,Debit Card,Dum Dum,2023-05-04,Night,yes,D1538591
CUST#8692,Female,37,11,4017,Wallet,Salt Lake,2023-09-18,Night,yes,S11538592
CUST#8693,Male,46,27,3943,Credit Card,Behala,2023-01-06,Evening,yes,B4068593
CUST#8694,Female,59,28,3894,UPI,Gariahat,2023-12-02,Evening,yes,G1178594
CUST#8695,Male,43,13,3345,UPI,Gariahat,2023-11-14,Afternoon,yes,G9118595
CUST#8696,Female,54,6,1123,Debit Card,Salt Lake,2023-12-05,Afternoon,yes,S5558596
CUST#8697,Male,53,11,3623,Wallet,Gariahat,2023-03-25,Evening,yes,G7508597
CUST#8698,Male,19,20,1942,Debit Card,Gariahat,2023-03-02,Afternoon,yes,G10358598
CUST#8699,Female,36,24,1829,Credit Card,Park Street,2023-10-27,Night,yes,P1688599
CUST#8700,Male,21,19,1565,Wallet,Gariahat,2023-05-29,Night,yes,G2918600
CUST#8701,Male,59,25,3439,Cash,Tollygunge,2023-06-30,Night,yes,T4038601
CUST#8702,Female,59,8,1421,Debit Card,Park Street,2023-08-29,Evening,yes,P8198602
CUST#8703,Male,29,14,2088,UPI,Jadavpur,2023-02-06,Afternoon,yes,J1178603
CUST#8704,Female,46,15,2781,Cash,Salt Lake,2023-12-02,Night,yes,S11518604
CUST#8705,Male,33,10,3272,Wallet,Tollygunge,2023-10-23,Morning,yes,T1528605
CUST#8706,Male,65,25,4453,Credit Card,Behala,2023-10-03,Evening,yes,B9018606
CUST#8707,Female,27,26,4464,Credit Card,Ballygunge,2023-09-20,Night,yes,B2048607
CUST#8708,Female,51,7,2072,Debit Card,Tollygunge,2023-12-14,Afternoon,yes,T11208608
CUST#8709,Female,55,28,2804,Credit Card,Tollygunge,2023-03-24,Evening,yes,T3208609
CUST#8710,Female,47,27,3641,Credit Card,Dum Dum,2023-02-12,Afternoon,yes,D10968610
CUST#8711,Male,31,10,2473,Cash,Behala,2023-01-26,Evening,yes,B7778611
CUST#8712,Male,35,19,1450,Cash,Tollygunge,2023-12-21,Afternoon,yes,T5288612
CUST#8713,Female,49,17,3793,Wallet,Gariahat,2023-09-20,Morning,yes,G4108613
CUST#8714,Male,45,19,1265,Debit Card,Tollygunge,2023-11-28,Night,yes,T7358614
CUST#8715,Female,37,21,3735,Credit Card,Tollygunge,2023-08-30,Afternoon,yes,T10338615
CUST#8716,Male,42,26,2315,Debit Card,Alipore,2023-07-13,Evening,yes,A4518616
CUST#8717,Male,44,17,2807,Cash,Dum Dum,2023-05-20,Morning,yes,D8818617
CUST#8718,Female,58,15,1373,Cash,Behala,2023-06-22,Evening,yes,B6618618
CUST#8719,Female,65,27,1008,Cash,Behala,2023-03-28,Night,yes,B7498619
CUST#8720,Female,36,16,4005,Credit Card,Tollygunge,2023-10-16,Afternoon,yes,T10058620
CUST#8721,Male,62,10,2392,Debit Card,Ballygunge,2023-11-29,Evening,yes,B7678621
CUST#8722,Male,28,10,783,Cash,Salt Lake,2023-06-05,Afternoon,yes,S10448622
CUST#8723,Female,36,9,3587,Wallet,Jadavpur,2023-12-04,Night,yes,J3708623
CUST#8724,Male,33,25,1564,Credit Card,Behala,2023-01-05,Afternoon,yes,B3308624
CUST#8725,Female,38,26,1665,Wallet,Dum Dum,2023-10-16,Morning,yes,D11328625
CUST#8726,Female,43,13,1317,UPI,Gariahat,2023-01-09,Evening,yes,G7408626
CUST#8727,Male,24,20,1501,Wallet,Gariahat,2023-06-16,Afternoon,yes,G3658627
CUST#8728,Female,36,29,1775,UPI,Tollygunge,2023-06-12,Afternoon,yes,T8888628
CUST#8729,Female,22,8,3431,Cash,Alipore,2023-07-29,Morning,yes,A3578629
CUST#8730,Male,20,25,2411,UPI,Behala,2023-01-04,Evening,yes,B7638630
CUST#8731,Female,33,27,3141,Wallet,Salt Lake,2023-05-23,Evening,yes,S11828631
CUST#8732,Male,24,14,4262,Cash,Tollygunge,2023-06-26,Afternoon,yes,T4338632
CUST#8733,Male,33,14,2411,Credit Card,Tollygunge,2023-01-25,Morning,yes,T10718633
CUST#8734,Male,23,28,2700,Debit Card,Shyambazar,2023-02-18,Night,yes,S7748634
CUST#8735,Male,35,19,1356,Wallet,Shyambazar,2023-02-02,Evening,yes,S6578635
CUST#8736,Male,38,19,2897,Wallet,Behala,2023-11-02,Evening,yes,B5878636
CUST#8737,Female,44,22,1309,Cash,Behala,2023-02-04,Morning,yes,B5838637
CUST#8738,Male,61,21,3167,Credit Card,Gariahat,2023-11-14,Night,yes,G11188638
CUST#8739,Female,19,27,1101,Cash,Alipore,2023-05-25,Morning,yes,A3808639
CUST#8740,Male,56,17,2264,UPI,Gariahat,2023-03-04,Night,yes,G1688640
CUST#8741,Male,62,18,4184,Credit Card,Dum Dum,2023-07-25,Evening,yes,D11058641
CUST#8742,Female,52,6,1161,Cash,Salt Lake,2023-10-07,Afternoon,yes,S11328642
CUST#8743,Male,33,28,4356,Debit Card,Gariahat,2023-05-25,Morning,yes,G8398643
CUST#8744,Female,27,20,2840,Cash,Gariahat,2023-12-13,Afternoon,yes,G10038644
CUST#8745,Male,54,13,1694,UPI,Tollygunge,2023-09-19,Night,yes,T9138645
CUST#8746,Male,20,15,1772,Debit Card,Ballygunge,2023-11-02,Evening,yes,B11088646
CUST#8747,Female,46,26,1527,Debit Card,Salt Lake,2023-01-23,Night,yes,S6368647
CUST#8748,Female,60,11,1922,Wallet,Gariahat,2023-03-27,Morning,yes,G7718648
CUST#8749,Female,24,16,2092,Debit Card,Jadavpur,2023-08-12,Night,yes,J8138649
CUST#8750,Female,32,13,909,Wallet,Behala,2023-12-16,Afternoon,yes,B5818650
CUST#8751,Male,41,27,2227,Debit Card,Salt Lake,2023-09-20,Night,yes,S8608651
CUST#8752,Female,43,9,1094,UPI,Gariahat,2023-04-16,Afternoon,yes,G9768652
CUST#8753,Female,53,27,2555,UPI,Tollygunge,2023-04-06,Morning,yes,T4708653
CUST#8754,Male,20,18,944,Credit Card,Behala,2023-02-23,Night,yes,B7558654
CUST#8755,Male,27,8,2127,Cash,Gariahat,2023-07-03,Evening,yes,G11038655
CUST#8756,Female,49,18,988,Debit Card,Park Street,2023-11-25,Morning,yes,P1478656
CUST#8757,Male,50,11,2002,Wallet,Gariahat,2023-07-30,Night,yes,G8208657
CUST#8758,Female,24,6,1822,Debit Card,Behala,2023-03-15,Morning,yes,B4038658
CUST#8759,Male,63,28,2647,Cash,Alipore,2023-03-11,Night,yes,A9168659
CUST#8760,Female,42,27,4058,Wallet,Park Street,2023-10-30,Night,yes,P8618660
CUST#8761,Female,18,27,3272,Debit Card,Gariahat,2023-02-01,Morning,yes,G6738661
CUST#8762,Male,24,10,1927,Wallet,Salt Lake,2023-02-21,Evening,yes,S1318662
CUST#8763,Female,29,14,983,Cash,Salt Lake,2023-10-27,Afternoon,yes,S4848663
CUST#8764,Male,38,7,1767,UPI,Tollygunge,2023-06-28,Morning,yes,T7368664
CUST#8765,Female,29,7,3837,UPI,Behala,2023-03-06,Night,yes,B9848665
CUST#8766,Female,52,9,2062,Cash,Dum Dum,2023-08-07,Evening,yes,D11538666
